교육청명,교육지원청명,유치원명,설립유형,실내공기질 점검일자,실내공기질 점검결과,정기소독 의무대상시설여부,정기소독 점검일자,정기소독 점검결과,음용수종류(먹는샘물(생수)),음용수종류(정수기),음용수종류(상수도),음용수종류(지하수),지하수 사용시 수질 검사여부,지하수 사용시 검사일자,지하수 사용시 검사결과,미세먼지 검사일자,미세먼지 검사결과,조도관리 검사일자,조도관리 검사결과
경상남도교육청,거창교육지원청,고제초등학교병설유치원,공립(병설),2018-04-16,적합,실시,2019-03-29,실시,,,O,,미실시,-,-,2018-09-28,적합,2019-03-04,적합
경상남도교육청,거창교육지원청,남상초등학교병설유치원,공립(병설),-,미실시,미실시,2019-01-22,실시,,,O,,미실시,-,-,-,미실시,-,미실시
경상남도교육청,거창교육지원청,남하초등학교병설유치원,공립(병설),2018-03-28,적합,실시,2019-01-18,실시,O,O,,O,실시,2019-03-19,적합,2018-03-28,적합,2018-03-28,적합
경상남도교육청,거창교육지원청,마리초등학교병설유치원,공립(병설),2018-03-27,적합,미실시,2019-02-28,실시,,,,O,실시,2019-03-06,적합,2018-03-27,적합,2018-03-27,적합
경상남도교육청,거창교육지원청,북상초등학교병설유치원,공립(병설),2018-04-12,적합,실시,2019-01-14,실시,,O,O,,미실시,-,-,2018-04-12,적합,2018-04-12,적합
경상남도교육청,거창교육지원청,세종유치원,사립(사인),2018-12-04,적합,실시,2019-03-16,실시,,O,O,,미실시,-,-,2018-12-04,적합,2018-12-04,적합
경상남도교육청,거창교육지원청,신원초등학교병설유치원,공립(병설),2018-05-11,적합,미실시,2019-02-22,실시,,,O,,미실시,-,-,2018-05-11,적합,2018-05-11,적합
경상남도교육청,거창교육지원청,아림유치원,사립(사인),2018-12-04,적합,실시,2018-06-28,실시,O,O,,,미실시,-,-,2018-09-17,적합,2018-12-04,적합
경상남도교육청,거창교육지원청,웅양초등학교병설유치원,공립(병설),2018-04-04,적합,미실시,2019-01-25,실시,,,O,,미실시,-,-,2018-04-04,적합,2018-04-04,적합
경상남도교육청,거창교육지원청,월천초등학교병설유치원,공립(병설),2018-07-17,적합,실시,2019-03-15,실시,,,O,,미실시,-,-,-,미실시,-,미실시
경상남도교육청,거창교육지원청,위천초등학교병설유치원,공립(병설),2019-03-21,적합,미실시,2019-01-11,실시,,,O,,미실시,-,-,2019-03-21,적합,2019-03-21,적합
경상남도교육청,거창교육지원청,주상초등학교병설유치원,공립(병설),2018-05-17,적합,미실시,2019-01-11,실시,O,O,,,미실시,-,-,2018-05-17,적합,2018-05-17,적합
경상남도교육청,거창교육지원청,창남초등학교병설유치원,공립(병설),2018-04-26,적합,미실시,2019-01-13,실시,,,O,,미실시,-,-,2019-03-29,적합,2018-04-26,적합
경상남도교육청,고성교육지원청,개천초등학교병설유치원,공립(병설),2018-07-10,적합,미실시,2019-03-22,실시,,,O,,미실시,-,-,2019-03-25,적합,2018-07-10,적합
경상남도교육청,고성교육지원청,거류초등학교병설유치원,공립(병설),2018-06-29,적합,미실시,2018-06-29,실시,,,O,,미실시,-,-,2018-06-29,적합,2018-06-29,적합
경상남도교육청,고성교육지원청,고성유치원,공립(단설),2018-07-05,적합,실시,2019-01-26,실시,,O,O,,미실시,-,-,2018-07-05,적합,2018-07-05,적합
경상남도교육청,고성교육지원청,구만초등학교병설유치원,공립(병설),2018-07-23,적합,미실시,2018-09-13,실시,,,O,,미실시,-,-,2018-09-20,적합,2018-07-23,적합
경상남도교육청,고성교육지원청,대흥초등학교병설유치원,공립(병설),2018-07-05,적합,실시,2019-02-19,실시,,O,,O,실시,2019-03-21,적합,2018-07-05,적합,2018-07-05,적합
경상남도교육청,고성교육지원청,동광초등학교병설유치원,공립(병설),2018-07-04,적합,미실시,2019-03-08,실시,,O,O,,미실시,-,-,2018-07-04,적합,2018-07-04,적합
경상남도교육청,고성교육지원청,동해초등학교병설유치원,공립(병설),2018-07-04,적합,실시,2018-02-11,실시,,,O,,미실시,-,-,2018-07-04,적합,2018-07-04,적합
경상남도교육청,고성교육지원청,마암초등학교병설유치원,공립(병설),2018-07-05,적합,미실시,2019-02-08,실시,,,,O,미실시,-,-,2018-09-03,적합,2018-09-03,적합
경상남도교육청,고성교육지원청,방산초등학교병설유치원,공립(병설),2018-06-29,적합,미실시,2019-02-09,실시,,O,O,,미실시,-,-,2018-06-29,적합,2018-06-29,적합
경상남도교육청,고성교육지원청,삼산초등학교병설유치원,공립(병설),2018-07-05,적합,미실시,2019-03-20,실시,,,O,,미실시,-,-,2018-12-31,적합,2018-07-05,적합
경상남도교육청,고성교육지원청,상리초등학교병설유치원,공립(병설),2018-07-06,적합,미실시,2019-02-15,실시,,O,O,,미실시,-,-,2018-11-06,적합,2018-07-06,적합
경상남도교육청,고성교육지원청,영오초등학교병설유치원,공립(병설),2018-07-04,적합,미실시,2019-02-14,실시,,,O,,미실시,-,-,2018-07-04,적합,2018-07-04,적합
경상남도교육청,고성교육지원청,영현초등학교병설유치원,공립(병설),2018-10-18,적합,미실시,2019-02-15,실시,,,O,,미실시,-,-,2018-10-18,적합,2018-10-18,적합
경상남도교육청,고성교육지원청,율천초등학교병설유치원,공립(병설),2018-10-19,적합,실시,2019-01-31,실시,,,O,,미실시,-,-,2018-09-17,적합,2018-09-17,적합
경상남도교육청,고성교육지원청,철성초등학교병설유치원,공립(병설),2018-04-02,적합,실시,2019-02-23,실시,,,O,,미실시,-,-,2018-04-02,적합,2018-04-02,적합
경상남도교육청,고성교육지원청,하이초등학교병설유치원,공립(병설),2018-07-03,적합,실시,2019-01-25,실시,,,O,,미실시,-,-,2018-07-03,적합,2018-07-03,적합
