	inventor	patent_id
3580	Yeosock; John J.	1679
3581	Levine; Robert A.	1680
3582	Gilad  Golub	1681
3583	Julio  Subovich	1681
3584	Franciscus, Antonius, Anna, Maria  De Leij	1682
3585	James  Stratford	1682
3586	Helen  Sneath	1682
3587	Tony  Hutchings	1682
3588	Marcus G.  Theodore	1683
3589	John R.  Herron	1684
3590	Upen J.  Bharwada	1684
3591	Isaac V.  Farr	1684
3592	Bernard F.  Duesel	1685
3593	Michael J.  Rutsch	1685
3594	Jiro  Tonegawa	1686
3595	David C. Rennard	1687
3596	Justin D. Pace	1687
3597	Thomas R. Palmer	1687
3598	Thomas Van Nooten	1688
3599	Thomas Van Nooten	1689
3600	Richard W. Fahs, II	1690
3601	Matthew D. W. Fahs	1690
3602	Roger W. Carson	1691
3603	Bruce W. Bremer	1691
3604	Michael L. Mastracci	1691
3605	Kent E. Maggard	1691
3606	Patrick D. Wade	1692
3607	Stefan Stamoulis	1693
3608	Aaron D. Wilson	1694
3609	Frederick F. Stewart	1694
3610	Mark L. Stone	1694
3611	Bernard F. Duesel, Jr.	1695
3612	Michael J. Rutsch	1695
3613	Nazli Yesiller	1696
3614	James Lewis Hanson	1696
3615	Richard W. Fahs, II	1697
3616	Matthew D.W. Fahs	1697
3617	James Penner	1698
3618	Marcus G. Theodore	1699
3619	Richard W. Fahs, II	1700
3620	Matthew D. W. Fahs	1700
3621	Colin Gavin Edward Webb	1701
3622	Daekyoo Hwang	1702
3623	Philip D. Leveson	1703
3624	John P. Gaus	1703
3625	Wayne W. Simmons	1704
3626	Robert Dwayne Litt	1704
3627	Anna Lee Tonkovich	1704
3628	Laura J. Silva	1704
3629	Daniel Francis Ryan	1704
3630	Bruce Stangeland	1704
3631	John Brophy	1704
3632	Jeffrey S. McDaniel	1704
3633	Zhiping Kuang	1705
3634	Bin Lu	1705
3635	Wei Xiong	1705
3636	Guy Adelle Pinson	1706
3637	Barbara Pinson	1706
3638	Stephen C. Kurtzman	1707
3639	Richard Lee Aho	1708
3640	Yuri KOLODNY	1709
3641	Grant Lloyd Lacey	1710
3642	Marcus G. Theodore	1711
3643	Justin Cannock	1712
3644	Richard W. Fahs, II	1713
3645	Matthew D.W. Fahs	1713
3646	Stefan STAMOULIS	1714
3647	Jiro TONEGAWA	1715
3648	Bert ZAUDERER	1716
3649	Terry Gong	1717
3650	John Harmon	1717
3651	Marcus G. Theodore	1717
3652	Marcus G. Theodore	1718
3653	Bernard F. Duesel, Jr.	1719
3654	Michael J. Rutsch	1719
3655	Craig Clerkin	1719
3656	Bernard F. Duesel, JR.	1720
3657	Michael J. Rutsch	1720
3658	Craig Clerkin	1720
3659	Dennis G. GRUBB	1721
3660	Mahmoud Wazne	1721
3661	Stefan Stamoulis	1722
3662	Ayala Barak	1723
3663	Huansheng Zhong	1724
3664	Lei Li	1724
3665	Jiacong Wu	1724
3666	Xuewei Wu	1724
3667	Zhimin Sun	1724
3668	Haiying Yang	1724
3669	Brian J. Cantwell	1725
3670	Craig S. Criddle	1725
3671	Kevin Lohner	1725
3672	Yaniv D. Scherson	1725
3673	George F. Wells	1725
3674	Bernard H. Johnson, IV	1725
3675	Koshlan Mayer-Blackwell	1725
3676	Xing Xie	1725
3677	Hung-Suck Park	1726
3678	Jung-Hoon Kim	1726
3679	Jae-Won Lee	1726
3680	Won-Sik Lee	1726
3681	Yong-Seok Park	1726
3682	Stefan Stamoulis	1727
3683	Terry Gong	1728
3684	John Harmon	1728
3685	Marcus G. Theodore	1728
3686	Hiroyasu Nagase	1729
3687	Kazuhisa Miyamoto	1729
3688	Kazumasa Hirata	1729
3689	Hiroshi Saito	1729
3690	Emmett M. Walker	1730
3691	Tony Richard Hutchings	1731
3692	Franciscus Antonius Anna Maria de Leij	1731
3693	Jeremy Richard Wingate	1731
3694	Ronald D. Barbaro	1732
3695	Ronald E. McIlwain	1732
3696	David Muyan	1732
3697	Edward A. Weinberg	1732
3698	Refael Aharon	1733
3699	Israel Biran	1733
3700	Ronny Banker	1733
3701	Denyse Claire DuBrucq	1734
3702	Boris Mikhail Khudenko	1735
3703	Xu Fei Wu	1736
3704	Reinhold Klipper	1737
3705	Michael Schelhaas	1737
3706	Stefan Neumann	1737
3707	Jens Stoll	1737
3708	Shinichi Nakamura	1738
3709	Kunihiko Fukuzuka	1738
3710	Brett RENAUD	1739
3711	Scott Renaud	1739
3712	Frances Irene Parrott	1740
3713	Martin P. Wanielista	1741
3714	Ni-Bin Chang	1741
3715	Ammarin Makkeasorn	1741
3716	Grant Lloyd Lacey	1742
3717	John Stark	1743
3718	Angus Peter Robson	1744
3719	Samuel Martin	1745
3720	Adriana Gonzalez Ospina	1745
3721	Jesus CACHO	1746
3722	Olivier CAUDART	1746
3723	Thomas LAGIER	1746
3724	Pascal PESLERBE	1746
3725	Vassilia VIGNERON	1746
3726	Giuseppina CEREA	1747
3727	Wayne W. Simmons	1748
3728	Robert Dwayne Litt	1748
3729	Anna Lee Tonkovich	1748
3730	Laura J. Silva	1748
3731	Daniel Francis Ryan	1748
3732	Bruce Stangeland	1748
3733	John Brophy	1748
3734	Jeffrey S. McDaniel	1748
3735	Michael Caldwell	1749
3736	Rodrigo Andres Geraldo SEURA	1750
3737	Milind V. Khire	1751
3738	Robert Maurice Charles Patterson	1752
3739	Lee L. Shafer	1753
3740	John W. James	1753
3741	Richard D. Rath	1753
3742	Jesse Eubank	1753
3743	Zhi Min Liao	1754
3744	Jing Kui Guo	1754
3745	Yu He Huang	1754
3746	Jing Zou	1754
3747	Zhi Qiang Chen	1754
3748	Rui Zhi Dai	1754
3749	Wen Yan Shi	1754
3750	Jian Zhong Xiong	1754
3751	Hai Ying Ji	1754
3752	Qingmei LI	1755
3753	Dale M. Timmons	1756
3754	Samantha Champ	1757
3755	Mariola Wanior	1757
3756	Andreas Reifschneider	1757
3757	Russell A. Firestone	1758
3758	James R. Harkess	1758
3759	William S. Langhorne	1758
3760	Nord S. Sorensen	1758
3761	Marcus G. Theodore	1759
3762	Jost-Ulrich Kugler	1760
3763	Peter Belouschek	1760
3764	Katja Kugler	1760
3765	Gabriel Popa	1761
3766	Jean Suidureau	1761
3767	Petra Johannsen	1761
3768	Georg Reinhold	1761
3769	Reinhold Klipper	1762
3770	Michael Schelhaas	1762
3771	Stefan Neumann	1762
3772	Jens Stoll	1762
3773	Volker A. Hausin	1763
3774	Eddie L. Cheatham	1763
3775	David A. Wilson	1763
3776	Marcus G. Theodore	1764
3777	Samuel Martin	1765
3778	Adriana Gonzalez Ospina	1765
3779	Joe P. McCarty	1766
3780	Daniel M. St. Louis	1766
3781	Michael Caldwell	1767
3782	Kevin McPhillips	1768
3783	Bernard. F. Duesel	1769
3784	Michael J. Rutsch	1769
3785	Thomas Alan Benjamin	1770
3786	Craig Jay Jones	1770
3787	Luther Alba Brice	1770
3788	Xu Fei WU	1771
3789	Andrew Eric Day	1772
3790	Milind V. Khire	1773
3791	James D. Mavis	1774
3792	John Charles Matthews	1775
3793	John Charles Matthews	1776
3794	Ronald Wilen	1777
3795	Kenneth R. Cioletti	1777
3796	Matthew Cioletti	1777
3797	Zhimin LIAO	1778
3798	Rong LI	1778
3799	Jijun WU	1778
3800	Jingkui GUO	1778
3801	Mao YANG	1778
3802	Yuhe HUANG	1778
3803	Aiguo WAN	1778
3804	Lee L. Shafer	1779
3805	John W. James	1779
3806	Richard D. Rath	1779
3807	Jesse Eubank	1779
3808	Ulrich Reimann-Philipp	1780
3809	Cesar Ladron de Guevara	1781
3810	Luther Freeman	1781
3811	Thomas Alan Benjamin	1782
3812	Craig Jay Jones	1782
3813	Luther Alba Brice	1782
3814	Albert Allen Klyne	1783
3815	Jason Duhe	1784
3816	James Gharst	1784
3817	Kelvin Simon	1784
3818	Stella Simon	1784
3819	Paul Delahoussaye	1784
3820	Regis Renaud P.	1785
3821	Ian Procter	1786
3822	Sabine Azouani Isabelle	1786
3823	Rolf Haubrichs	1786
3824	Peter Riley	1787
3825	Alexander Ivanovich Shulgin	1788
3826	Anton Alexandrovich Shulgin	1788
3827	Don Churchill Augenstein	1789
3828	John Rudiger Benemann	1789
3829	Ramin Yazdani	1789
3830	Thomas Benjamin Alan	1790
3831	Craig Jones Jay	1790
3832	Luther Brice Alba	1790
3833	Gabriel POPA	1791
3834	Jean SUIDUREAU	1791
3835	Petra JOHANSSEN	1791
3836	Georg REINHOLD	1791
3837	Joseph Wilson H.	1792
3838	Gordon Kaye I.	1792
3839	Robert Hahn L.	1792
3840	Peter Weber B.	1792
3841	Kevin Morris A.	1792
3842	Hannu Suominen L.	1793
3843	Norio Nagao	1794
3844	Tatsushi Matsuyama	1794
3845	Tatsuki Toda	1794
3846	Zhi Min LIAO	1795
3847	Jing Kui GUO	1795
3848	Yu He HUANG	1795
3849	Jing ZOU	1795
3850	Zhi Qiang CHEN	1795
3851	Rui Zhi DAI	1795
3852	Wen Yan SHI	1795
3853	Jian Zhong XIONG	1795
3854	Hai Ying JI	1795
3855	Yoshiaki Yokoyama	1796
3856	Tooru Kodama	1796
3857	Yasuo Mishima	1796
3858	Katuo Takamiya	1796
3859	Curt A. Christeson	1797
3860	David Owen Malcolm	1798
3861	Joseph Wilson H.	1799
3862	Gordon Kaye I.	1799
3863	Robert Hahn L.	1799
3864	Peter Weber B.	1799
3865	Kevin Morris A.	1799
3866	John Stark	1800
3867	Gordon Kaye I.	1801
3868	Peter Weber B.	1801
3869	Kevin Morris A.	1801
3870	Joseph Wilson H.	1801
3871	Robert Hahn L.	1801
3872	Albert Klyne Allen	1802
3873	Ayala Barak	1803
3874	Roger Carson W.	1804
3875	Bruce Bremer W.	1804
3876	Michael Mastracci L.	1804
3877	Kent Maggard E.	1804
3878	Roman Bilak	1805
3879	Thomas Benjamin Alan	1806
3880	Craig Jones Jay	1806
3881	Luther Brice Alba	1806
3882	Jason Duhe	1807
3883	James Gharst	1807
3884	Kelvin Simon	1807
3885	Stella Simon	1807
3886	Paul Delahoussaye	1807
3887	Randal Myers B.	1808
3888	Curt Christeson A.	1809
3889	Lawrence Conaway M.	1810
3890	Michael Keller Ray	1810
3891	Roger Noble Ken	1810
3892	David Caffey	1810
3893	Peter Rosen L.	1811
3894	Robert Hodges D.	1811
3895	Armen Abazajian N.	1812
3896	Alexander Shulgin Ivanovich	1813
3897	Anton Shulgin Alexandrovich	1813
3898	Marcus Theodore G.	1814
3899	Don Augenstein Churchill	1815
3900	John Benemann Rudiger	1815
3901	Ramin Yazdani	1815
3902	Milind V. Khire	1816
3903	Kenneth S. Price	1817
3904	Joe Kurek	1817
3905	Kurt Whitfield	1817
3906	Herbert I. Wissel	1817
3907	Jung Kim Yong	1818
3908	Peter Ianniello J.	1819
3909	Mark Topp	1819
3910	Tracy Johnson R.	1819
3911	Roy E. McAlister	1820
3912	Boris Khudenko Mikhailovich	1821
3913	Sung-Teh Kim	1822
3914	Masahiro Taoka	1822
3915	Chieko Yamamoto	1822
3916	Kunihiko Yamanaka	1822
3917	Katunori Masaoka	1822
3918	Mohan Singh Saran	1823
3919	George Walter Luxbacher	1823
3920	Ray Coffey Stratton   JR.	1824
3921	Russell Firestone A.   III	1825
3922	James Harkess R.	1825
3923	William Langhorne S.	1825
3924	Nord Sorensen	1825
3925	Dennis Kunerth C.	1826
3926	John Svoboda M.	1826
3927	James Johnson T.	1826
3928	Keith Forrester Edward	1827
3929	Keith Forrester Edward	1828
3930	Geom Lee Yong	1829
3931	Young Cho Lae	1829
3932	Chang Yang Ryung	1829
3933	Dong Lee Hoon	1829
3934	Young Won Mi	1829
3935	Young Lee Joon	1829
3936	Yeon Park Jae	1829
3937	Peter Ianniello J.	1830
3938	Aigen Zhao	1830
3939	Gary Shaffer L.	1830
3940	Charles Dale A.	1831
3941	Wolfgang Podszun	1832
3942	Andreas Schlegel	1832
3943	Reinhold Klipper	1832
3944	Rudiger Seidel	1832
3945	Udo Herrmann	1832
3946	Richard Takeuchi T.	1833
3947	Robert Nakamura M.	1833
3948	Robert Merton Satchwell	1834
3949	Roderick Michael Facey	1834
3950	Imre Mecs	1835
3951	Miklos Kalman	1835
3952	Miklos Hlatki	1835
3953	Sandor Puskas	1835
3954	Janos Balazs	1835
3955	Gyula Lengyel	1835
3956	Zsolt Virag	1835
3957	Gyula Kovacs	1835
3958	Ferenc Horvath	1835
3959	Imre Samu	1835
3960	Andrew Wells Phelps	1836
3961	Jeffrey Allen Sturgill	1836
3962	Joseph Thomas Swartzbaugh	1836
3963	Peter  Thomas	1837
3964	Mohan Singh Saran	1838
3965	George Walter Luxbacher	1838
3966	Lawrence  Conaway	1839
3967	Michael R. Keller	1839
3968	Roger K. Noble	1839
3969	Peter Riley	1840
3970	Chen-Yu Yen	1841
3971	Jurgen Kanitz	1842
3972	Jurgen Forsting	1842
3973	Jim  Moutray	1843
3974	Paul Joe  Solar	1843
3975	Paul A. Kittle	1844
3976	Shawn R. Taylor	1845
3977	Gintautas Antanas Kamaitis	1845
3978	Hans-Jorg  Bonath	1846
3979	Georg  Bombeck	1846
3980	Lawrence  Conaway	1847
3981	Michael R. Keller	1847
3982	Roger K. Noble	1847
3983	Dan L. Wensel	1848
3984	Kenji  Suzuki	1849
3985	Kisaku  Tomaru	1849
3986	Dave  Van Vliet	1850
3987	Herbert Wallace Campbell	1850
3988	Stephen Barrie Chambers	1850
3989	Joseph H. Wilson	1851
3990	Gordon I. Kaye	1851
3991	Robert L. Hahn	1851
3992	Peter B. Weber	1851
3993	Kevin A. Morris	1851
3994	Clifford J. Arnett	1852
3995	Joseph B. Farrell	1852
3996	Daniel T. Hull III	1852
3997	Steven J. Krugel	1852
3998	Perry L. Schafer	1852
3999	Billy G. Turner	1852
4000	Warren R. Uhte	1852
4001	John L. Willis	1852
4002	Robert Merton Satchwell	1853
4003	Roderick Michael Facey	1853
4004	Peter L. Rosen	1854
4005	Robert D. Hodges	1854
4006	Peter L. Rosen	1855
4007	Robert D. Hodges	1855
4008	Alan Brian Cash	1856
4009	Blaine F. Severin	1857
4010	Felix Anthony Perriello	1858
4011	Peter J. Ianniello	1859
4012	Mark  Topp	1859
4013	Tracy R. Johnson	1859
4014	Peter J. Ianniello	1860
4015	Mark  Topp	1860
4016	Tracy R. Johnson	1860
4017	Kenneth S. Price	1861
4018	Joe  Kurek	1861
4019	Kurt  Whitfield	1861
4020	Herbert I. Wissel	1861
4021	Andrew Wells Phelps	1862
4022	Jeffrey Allen Sturgill	1862
4023	Joseph Thomas Swartzbaugh	1862
4024	Peter L. Rosen	1863
4025	Robert  Hodges	1863
4026	Gordon  Layton	1864
4027	Dale  Courtney	1864
4028	Matthew C. Smith	1864
4029	William H. Johnson	1864
4030	Scott D. Wallace	1865
4031	Shinichi  Nakamura	1866
4032	Kunihiko  Fukuzuka	1866
4033	Jung Yong Kim	1867
4034	Chen-Yu  Yen	1868
4035	Roy E. McAlister	1869
4036	Peter J. Ianniello	1870
4037	Mark  Topp	1870
4038	Tracy R. Johnson	1870
4039	Michael P. McGinness	1871
4040	Joseph H. Wilson	1872
4041	Gordon I. Kaye	1872
4042	Robert L. Hahn	1872
4043	Peter B. Weber	1872
4044	Kevin A. Morris	1872
4045	Billy J. Hatcher	1873
4046	Young Sik Kim	1874
4047	Han Yong Jeon	1874
4048	Gursel G. Yilmaz	1875
4049	Owen P. Ward	1876
4050	Henry  Burd	1876
4051	Jerry M. Brown	1877
4052	Layton; Gordon	1878
4053	Courtney; Dale	1878
4054	Smith; Matthew C.	1878
4055	Johnson; William H.	1878
4056	Robert W. Bartlett	1879
4057	Warren Howard Chesner	1880
4058	James  Melrose	1880
4059	Warren Howard Chesner	1881
4060	James  Melrose	1881
4061	Richard G. Sheets	1882
4062	Shi; Caijun	1883
4063	Peter  Riley	1884
4064	Al-Samadi; Riad A.	1885
4065	Chang; Larry	1886
4066	Steven  Catanla	1887
4067	Neil  Mansuy	1887
4068	Lena Q. Ma	1888
4069	Ken M. Komar	1888
4070	Elizabeth D. Kennelley	1888
4071	Amer; Sultan I.	1889
4072	Scott D. Wallace	1890
4073	Jae Seong Rhee	1891
4074	Min Woo Jung	1891
4075	Ryan D. McMurtrey	1892
4076	Daniel M. Ginosar	1892
4077	Kenneth S. Moor	1892
4078	G. Michael Shook	1892
4079	Donna L. Barker	1892
4080	Tommy G. Taylor	1893
4081	Lawrence M. Conaway	1894
4082	Roger  Noble	1894
4083	Michael  Keller	1894
4084	David  Caffey	1894
4085	Lawrence M. Conaway	1895
4086	Sultan I. Amer	1896
4087	Robin  Millard	1897
4088	Frederick H. Kurtz	1897
4089	Eighmy; T. Taylor	1898
4090	Ronald L. Brookshire	1899
4091	Donald  Brookshire	1899
4092	Travis  Brookshire	1899
4093	Seyed Mohammed Reza Kalantar-Nejad	1899
4094	James Joseph Beach	1899
4095	Lahoda; Edward J.	1900
4096	Ha; Khoa T.	1900
4097	Conca; James L.	1901
4098	Wright; Judith	1901
4099	Lorraine; Segala	1902
4100	Long; David	1902
4101	Coombs; Harvey W.	1903
4102	Pearson; Ron D.	1903
4103	Bailey; Elena	1904
